user_id,sku_id
202989,62863
202990,6533
202994,158569
202996,154636
202999,5505
203000,53638
203001,4333
203002,52343
203004,32465
203006,69209
203017,62863
203021,144549
203022,84389
203027,136317
203028,24371
203031,84409
203032,101181
203042,152872
203044,122341
203048,166354
203052,154636
203053,156646
203055,132835
203061,14163
203064,84389
203072,52343
203073,63006
203075,37957
203081,168651
203085,164544
203086,145946
203088,168651
203089,135409
203090,105557
203091,70839
203092,37957
203094,81462
203099,79636
203102,142140
203108,32774
203112,52343
203113,60395
203116,149641
203120,60861
203125,154636
203127,80030
203129,96887
203139,79636
203146,88295
203147,9702
203148,56312
203149,154636
203151,123773
203153,89802
203155,154636
203156,15258
203158,77633
203159,103652
203166,42199
203173,138853
203178,12564
203184,81462
203187,116758
203190,114409
203192,74049
203198,79520
203201,146704
203208,154636
203210,281
203214,24371
203215,1427
203220,103234
203221,125110
203223,149641
203227,164252
203228,16127
203238,79636
203242,164211
203244,63006
203254,148421
203255,32465
203259,64794
203261,160476
203265,149641
203268,163392
203270,149641
203272,47895
203273,20308
203284,133730
203285,77571
203286,48895
203289,142140
203295,146704
203297,117104
203302,115495
203307,89802
203311,38222
203315,152478
203316,15259
203318,146704
203320,14163
203321,36100
203322,98253
203323,12564
203327,124997
203328,149641
203335,126906
203337,18412
203338,68615
203344,52343
203346,61531
203357,155707
203358,84409
203359,6533
203363,57018
203366,103132
203368,95728
203369,152478
203375,52343
203378,132417
203384,122664
203385,64467
203387,18412
203389,40336
203399,38639
203403,88295
203409,30528
203410,164258
203417,154636
203424,123735
203428,153551
203430,60230
203431,38639
203432,12564
203435,12564
203437,111876
203441,73398
203442,31662
203443,18412
203445,14163
203450,112274
203451,166354
203452,37254
203453,12564
203460,159166
203461,132782
203464,38639
203465,52343
203466,69209
203470,28295
203471,62351
203484,100589
203493,18412
203503,57018
203514,152478
203521,145990
203523,103652
203525,32465
203532,154636
203535,56792
203536,123578
203538,146704
203539,129010
203541,64467
203543,109728
203546,95850
203552,32465
203553,115863
203554,20308
203555,14433
203559,139448
203571,32774
203582,149641
203584,57386
203590,43062
203599,63006
203600,65520
203602,61226
203603,52343
203607,75525
203614,12564
203615,15259
203619,85557
203623,113305
203631,154636
203642,69209
203644,12564
203645,31662
203647,151327
203649,12564
203653,145946
203656,63006
203660,89802
203664,121033
203669,131300
203673,12564
203674,13057
203675,78694
203679,124180
203680,75877
203682,5505
203684,89329
203688,63006
203692,75527
203698,20308
203701,75877
203703,160208
203704,146523
203707,75877
203710,46990
203714,20308
203719,83048
203720,79520
203723,12564
203725,76959
203726,55092
203728,44854
203736,52476
203737,84389
203739,6533
203740,47895
203741,3067
203746,5825
203749,142477
203750,88791
203751,128988
203754,30827
203755,62863
203756,12504
203761,75877
203764,12564
203772,131436
203776,50416
203780,6533
203781,98008
203792,5505
203799,37254
203802,39425
203803,121622
203805,36307
203809,125756
203810,32465
203814,52343
203815,154636
203819,83144
203820,38639
203822,38639
203823,63006
203828,52343
203830,164252
203840,160476
203844,83144
203847,63006
203848,101664
203867,70839
203871,88295
203872,81708
203874,128988
203876,116489
203878,52343
203881,93180
203882,30827
203889,126535
203892,149641
203894,5505
203895,131300
203896,123328
203899,47895
203901,37957
203911,115215
203913,126335
203915,142667
203916,126146
203917,60230
203920,18412
203921,153395
203930,12564
203933,18412
203936,160476
203937,69209
203938,94652
203939,154636
203944,154636
203946,5505
203947,12564
203953,170959
203955,149641
203958,128567
203959,126906
203963,12564
203964,138151
203969,14433
203972,32465
203977,96240
203978,32465
203981,6809
203983,70839
203984,103234
203985,12540
203987,67973
203994,57018
203995,12564
203997,129433
204000,97025
204016,101181
204021,18412
204023,142140
204025,24679
204026,5825
204028,136140
204030,75877
204033,34314
204037,154636
204040,63006
204045,5505
204046,58816
204058,120991
204059,65520
204060,77937
204061,75525
204062,81708
204064,63006
204065,166354
204066,94795
204067,154636
204070,147796
204071,52195
204078,152478
204079,126146
204080,28295
204085,6533
204086,5825
204087,160476
204089,5825
204090,52343
204098,166354
204106,31662
204107,12540
204109,107012
204113,37995
204116,41101
204117,160931
204119,109093
204125,12564
204127,128988
204128,151760
204133,52343
204134,73147
204136,32465
204142,74141
204143,154636
204144,52343
204145,31662
204146,37638
204149,51570
204151,40336
204157,69586
204163,115495
204173,149641
204174,149641
204178,31662
204185,132417
204186,107012
204189,52343
204194,32774
204196,276
204207,149641
204217,12564
204219,128988
204226,63006
204229,151940
204230,18412
204236,147796
204240,62863
204242,169819
204245,154636
204251,29622
204252,63006
204261,32774
204264,24679
204270,166354
204280,31662
204282,69209
204283,84409
204284,168651
204287,163754
204290,52343
204291,62863
204298,149641
204299,53638
204301,65233
204306,281
204310,63006
204313,4723
204315,151327
204321,160476
204322,138151
204325,20308
204326,21150
204327,166707
204329,32465
204332,153395
204336,122664
204338,151940
204342,149641
204348,15661
204350,16127
204352,84409
204357,63006
204358,101181
204366,101181
204368,146704
204374,37957
204377,152478
204378,128567
204379,101181
204382,129992
204384,65520
204386,101181
204394,164258
204398,13334
204405,75877
204413,131300
204415,43449
204416,16141
204419,79636
204424,81708
204428,38639
204432,63006
204435,6533
204438,158870
204444,89802
204445,62351
204446,57018
204450,42199
204455,37995
204456,149641
204459,57832
204461,41101
204463,94704
204464,63006
204466,8062
204469,75134
204470,102110
204472,87565
204476,149641
204479,60230
204480,140807
204484,132835
204485,44854
204486,1020
204488,31662
204495,154636
204496,160476
204497,63006
204500,38222
204503,11090
204506,14433
204510,69355
204511,79636
204514,154636
204515,57161
204518,166707
204526,123684
204528,167983
204531,4285
204536,78694
204537,109728
204543,149641
204545,167985
204548,149854
204549,85719
204554,87310
204556,12564
204557,130291
204560,6533
204561,57018
204562,42199
204564,39625
204566,68767
204569,24371
204571,164258
204574,32465
204580,151327
204582,154636
204583,62863
204584,88524
204586,79636
204593,169735
204594,81462
204603,114807
204604,57018
204606,44854
204612,94482
204613,68767
204615,85049
204619,75771
204620,93180
204623,116497
204624,125756
204627,149641
204632,132782
204636,124997
204637,135409
204639,51477
204640,128988
204641,135409
204644,41101
204645,80030
204654,20308
204655,21147
204659,84389
204663,108399
204664,147796
204665,60950
204671,36307
204673,152478
204675,122664
204679,18412
204681,14433
204683,46990
204686,5825
204697,28295
204699,12564
204700,160476
204703,90294
204705,154732
204710,147796
204711,63006
204712,166354
204714,154636
204719,164211
204722,103588
204725,5505
204736,24371
204737,103652
204738,32465
204741,85557
204743,14577
204744,161792
204746,36685
204747,142667
204750,60861
204756,32056
204758,81708
204759,128988
204762,4333
204763,154636
204764,94944
204765,127896
204766,157845
204767,161193
204768,78335
204778,127244
204780,57161
204782,36685
204787,62476
204791,10321
204792,107012
204796,107012
204798,47895
204813,9702
204815,5825
204822,138778
204823,124180
204825,81462
204829,160476
204838,59175
204841,70352
204842,57161
204845,108824
204848,109093
204854,18412
204856,147796
204857,103234
204858,85557
204861,168651
204863,18412
204864,107012
204870,126146
204872,37957
204873,44854
204874,66432
204876,44854
204880,52476
204881,109728
204882,27061
204884,154636
204885,71110
204888,94944
204891,107012
204892,114333
204893,103652
204897,101181
204898,154636
204905,77488
204906,109912
204911,154636
204912,61226
204915,31662
204916,154636
204917,13334
204918,154636
204920,108399
204926,12564
204928,131300
204929,154636
204931,81462
204937,63006
204940,158020
204941,102527
204946,12184
204954,37995
204956,61226
204959,47895
204961,69416
204962,132782
204967,61531
204972,62863
204974,32465
204976,6533
204977,32361
204987,78694
204989,149641
204992,131300
204998,152478
205000,125522
205003,146704
205011,152478
205014,126144
205018,58728
205022,18412
205023,62863
205027,149641
205031,103652
205033,166707
205035,63006
205037,128747
205039,18412
205045,24371
205049,88814
205052,159439
205057,5825
205060,117452
205062,83384
205064,134084
205065,154636
205070,88295
205072,3067
205077,109726
205079,152478
205080,18412
205081,166876
205084,79636
205085,166354
205086,166379
205088,146704
205089,51477
205091,69209
205092,6533
205094,107012
205098,94944
205099,164258
205100,57161
205101,162341
205102,47107
205103,69355
205105,69230
205106,38639
205116,103652
205119,12564
205124,152478
205126,63006
205127,38710
205136,57018
205138,31662
205140,107012
205143,68615
205146,151195
205147,96506
205151,52343
205153,63006
205158,84409
205159,63006
205162,167985
205163,13334
205167,131300
205170,134330
205173,112274
205174,84389
205180,12564
205183,69586
205184,154636
205185,123773
205187,132417
205190,147796
205198,170561
205199,78412
205202,16127
205203,145946
205206,153395
205208,146523
205212,107711
205213,75877
205215,61531
205217,63006
205227,23696
205229,5825
205234,128988
205239,166707
205245,24371
205249,64177
205255,69209
205258,93180
205262,161181
205263,128988
205265,22499
205268,60861
205269,97025
205272,68767
205273,153551
205280,37957
205293,5825
205297,63006
205301,134619
205304,7498
205306,6533
205308,52343
205310,13933
205316,154636
205317,67755
205321,154636
205326,24371
205328,85557
205333,84389
205343,166707
205345,57018
205348,6533
205349,116489
205352,126146
205354,161734
205355,5204
205356,88295
205357,107012
205360,6533
205366,151760
205367,17470
205374,14577
205382,40336
205384,11061
205388,32465
205389,7788
205390,123773
205392,12564
205398,62707
205399,103652
205407,39425
205410,55092
205411,126146
205418,113452
205420,39425
205424,149641
205431,149641
205433,65520
205441,142477
205442,46990
205443,32465
205449,63006
205453,47895
205455,159528
205459,59175
205462,36371
205465,57018
205467,112332
205468,155017
205473,68767
205474,155017
205480,70873
205481,146704
205484,100744
205490,70839
205493,149641
205497,32465
205503,149641
205505,42199
205506,21229
205515,162498
205517,59175
205519,103132
205521,79636
205523,8062
205526,31662
205529,63006
205530,38639
205531,149641
205532,57018
205533,21147
205534,154636
205535,77723
205536,151760
205538,24371
205539,31662
205542,62351
205544,79520
205550,81462
205552,62351
205553,146704
205559,79520
205560,149725
205562,155017
205563,84389
205568,161734
205573,139483
205577,5825
205578,131300
205582,146704
205583,47895
205585,24371
205588,149641
205598,60230
205599,115851
205605,16127
205607,138778
205609,151327
205610,124431
205613,131300
205619,127735
205623,90294
205624,149641
205625,154636
205628,152872
205630,101181
205633,31662
205638,128988
205644,32465
205651,80030
205654,32465
205655,153551
205658,149641
205663,154636
205664,12564
205666,152478
205668,166707
205669,157597
205671,116489
205672,85557
205675,81708
205676,37995
205677,18412
205679,155017
205680,38222
205681,132782
205682,44854
205683,166707
205684,38639
205685,77571
205691,154636
205695,62863
205696,41101
205699,32465
205700,32465
205702,57018
205703,36023
205710,157597
205713,157845
205714,137411
205717,4285
205718,120189
205720,125185
205722,18031
205727,97502
205728,151327
205730,21457
205733,102090
205734,123773
205735,69355
205736,75877
205737,57062
205742,16864
205746,57161
205748,62863
205749,15661
205753,21457
205754,64974
205756,32465
205757,152478
205759,147796
205760,101181
205761,110974
205763,124997
205765,149641
205766,153551
205767,75489
205771,152478
205776,128988
205778,149641
205779,103234
205782,38639
205783,69355
205784,10325
205794,78537
205796,149641
205800,38639
205801,164258
205802,63006
205805,5505
205806,48895
205807,5239
205810,87502
205811,12564
205813,52343
205815,52343
205817,149641
205819,160476
205820,89802
205829,145946
205831,36307
205836,47895
205838,29670
205845,149641
205846,21147
205848,75877
205852,123016
205853,154636
205854,73398
205856,140166
205858,63844
205860,132782
205861,63229
205866,133436
205867,77723
205868,47193
205870,60230
205871,149641
205878,109728
205879,103132
205881,162341
205882,143429
205883,153698
205885,38639
205888,164622
205890,5825
205893,68767
205894,63006
205897,164211
205899,140598
205901,44854
205910,101181
205911,84409
205913,101181
205918,12564
205919,63006
205921,47895
205924,124997
205925,6533
205926,32465
205928,116246
205930,18412
205932,68767
205933,47895
205935,109083
205937,156064
205938,31662
205939,146704
205940,97025
205941,65783
205944,131576
205945,109728
205948,149854
205949,31662
205952,156064
205953,159784
205955,31662
205956,123735
205957,149641
205961,149641
205964,108858
205965,32465
205967,125756
205969,63006
205974,122068
205975,138493
205976,47895
205978,124997
205979,123578
205984,57161
205988,93180
205990,57018
205995,60230
205997,52343
206000,65520
206001,24771
206002,32465
206003,15259
206004,47895
206006,60230
206007,40336
206008,18412
206015,153395
206019,47193
206023,6533
206024,52343
206025,65520
206031,22167
206034,79405
206038,147796
206042,170413
206049,109083
206051,165249
206054,154636
206055,52343
206056,154636
206057,153551
206059,18412
206061,85557
206063,95850
206064,164252
206066,27858
206068,69209
206079,154636
206086,13334
206087,103652
206088,48895
206090,147796
206092,77571
206097,146523
206099,79636
206100,75877
206103,78412
206105,40336
206107,154636
206108,36307
206111,12564
206113,142477
206119,37957
206125,120991
206126,60861
206130,36371
206131,77571
206134,31662
206136,168651
206138,75877
206139,12564
206144,147929
206147,111225
206151,32465
206152,85557
206156,124997
206159,164258
206160,165120
206164,52343
206167,154636
206168,36685
206172,48895
206178,15661
206181,10089
206182,145946
206184,69355
206185,2909
206187,21147
206191,146704
206192,93169
206193,153551
206194,81708
206196,146704
206199,39425
206200,37957
206201,63006
206203,83144
206204,36281
206205,21147
206209,117996
206212,59402
206213,166707
206216,149641
206220,131300
206221,62829
206222,146739
206225,64177
206226,47193
206228,131300
206230,14577
206231,69209
206232,36171
206234,142762
206235,52343
206237,57161
206239,94704
206240,52343
206241,146704
206244,168877
206247,154636
206250,154636
206251,39874
206252,64974
206254,78412
206258,111021
206260,52343
206262,103132
206268,10325
206270,149641
206271,145990
206272,93295
206278,12564
206279,153551
206280,14577
206284,103890
206286,57161
206287,32465
206288,63006
206289,143648
206292,91393
206293,122664
206295,81708
206299,28250
206301,166707
206302,146704
206307,12564
206308,5825
206309,94561
206314,109022
206316,56792
206321,127735
206322,164252
206323,105996
206326,92909
206331,12564
206334,41101
206335,107012
206340,133436
206342,154636
206345,12564
206346,85557
206351,13334
206352,72471
206359,93180
206361,121366
206362,74141
206364,94944
206365,32465
206366,87502
206368,24371
206369,12564
206370,97025
206371,69586
206375,38639
206376,27858
206379,39830
206382,97025
206383,68966
206385,158623
206387,37957
206390,14163
206394,81708
206395,27858
206396,15661
206401,13334
206403,3067
206406,132782
206408,103234
206410,54709
206411,138778
206413,154636
206417,164506
206420,69209
206421,64794
206422,153551
206428,21147
206429,149641
206430,149641
206431,5505
206432,3318
206433,134084
206435,4723
206439,47895
206441,104605
206446,15259
206448,103132
206450,90294
206451,109093
206452,52343
206453,70352
206454,81708
206455,149641
206456,144129
206457,63006
206458,79636
206462,87502
206464,121950
206465,42721
206471,47895
206472,151327
206473,163495
206474,77571
206475,44854
206478,77571
206479,128988
206480,164544
206481,101181
206483,119774
206484,57018
206488,158870
206489,48154
206490,166707
206494,107711
206496,114409
206497,154636
206498,14163
206500,93295
206501,40336
206506,24371
206510,116489
206513,126906
206515,15258
206516,169819
206523,57018
206525,32465
206527,12564
206528,164143
206530,52343
206531,84389
206532,68767
206533,34314
206534,24371
206536,57018
206538,148001
206539,97526
206540,52343
206541,61531
206542,31662
206543,81462
206545,14433
206547,77571
206548,12564
206549,32015
206550,5505
206551,92909
206552,169819
206553,102527
206554,31662
206556,5505
206557,63006
206558,12564
206559,74517
206560,8571
206562,147796
206564,101664
206565,153551
206567,123578
206568,14433
206569,29622
206570,149641
206571,146704
206574,12564
206579,146704
206582,115782
206583,32465
206586,103652
206589,57386
206592,154636
206596,38639
206597,47895
206598,154012
206600,164544
206601,71110
206603,161193
206604,24371
206605,21147
206606,126146
206608,48895
206609,159943
206611,112332
206613,142477
206615,40336
206617,152478
206620,12564
206621,128988
206622,134289
206624,13334
206627,63844
206628,124997
206630,60230
206632,52343
206634,149641
206635,103014
206636,149641
206638,131300
206639,18412
206640,79636
206642,107012
206643,109726
206646,5505
206647,154636
206648,5825
206650,11640
206652,146704
206655,5825
206656,84409
206657,115851
206661,166707
206663,52343
206666,12564
206668,169819
206670,127425
206672,11640
206673,148434
206674,131300
206680,84409
206681,153551
206682,38639
206683,52343
206684,32465
206685,93180
206686,26634
206687,166549
206688,149641
206689,15258
206690,152872
206695,125756
206697,52343
206698,113452
206701,24371
206705,57018
206707,107711
206708,123773
206709,126146
206710,32465
206711,149641
206713,81462
206714,68615
206718,152478
206719,144762
206720,12564
206722,164258
206729,84389
206730,70839
206732,69355
206733,74141
206735,12564
206736,138194
206737,154636
206738,95850
206739,75836
206740,14433
206741,124997
206743,21147
206744,69209
206746,39625
206748,152478
206750,25465
206752,131300
206754,63006
206755,18412
206756,103652
206757,9702
206758,21147
206759,33095
206761,81708
206765,73712
206766,103652
206767,131576
206768,15259
206769,84389
206770,7449
206772,103652
206775,79636
206777,164258
206778,12564
206779,167985
206780,24371
206784,103652
206785,69355
206789,111225
206790,73147
206791,128567
206793,57018
206794,170561
206795,31662
206796,138434
206797,164258
206798,149641
206799,55715
206801,149641
206802,57018
206803,126144
206805,79636
206808,169819
206809,169819
206810,116489
206811,87813
206812,154636
206813,94405
206814,154636
206815,108071
206816,75525
206818,111225
206819,57161
206820,109083
206821,146704
206824,138240
206825,24371
206828,154636
206829,103132
206831,24371
206834,33445
206835,128567
206836,36307
206837,74141
206838,138778
206839,154636
206840,88295
206842,93180
206843,63006
206844,128988
206845,12564
206847,99646
206848,52343
206851,47895
206853,5505
206854,157827
206855,7881
206856,24371
206857,75877
206858,67973
206860,130563
206862,126906
206863,134289
206864,77221
206865,69355
206868,14163
206869,27061
206870,62863
206871,152478
206872,77571
206873,160476
206876,149641
206877,131300
206878,52343
206882,68293
206883,160537
206884,17242
206886,170413
206888,116489
206889,125756
206890,145990
206892,113962
206893,69355
206895,15661
206896,153395
206897,73147
206899,114132
206902,15259
206903,90294
206904,40336
206905,18412
206907,164211
206909,126535
206910,62863
206912,154636
206914,75877
206915,79520
206917,95073
206919,34697
206920,124997
206921,147814
206922,63006
206923,131300
206925,79520
206927,160476
206929,32465
206930,1101
206932,146704
206933,145406
206934,61531
206937,153395
206938,32774
206941,57161
206942,123773
206943,28295
206944,15259
206945,63006
206946,72073
206948,152279
206949,62863
206950,164252
206951,62863
206952,125756
206953,96887
206954,154636
206958,94561
206959,15259
206960,154636
206963,148856
206965,152872
206967,6533
206969,154636
206970,160476
206972,168136
206974,84389
206977,6533
206978,145946
206979,21147
206981,22876
206982,92909
206987,142809
206989,160476
206990,48895
206992,153395
206996,126146
206997,47895
